,C5_sub_index,Lag_1_C5_sub_index,Lag_2_C5_sub_index,Lag_3_C5_sub_index,Lag_4_C5_sub_index,Lag_5_C5_sub_index,Lag_6_C5_sub_index,Lag_7_C5_sub_index,Lag_8_C5_sub_index,Lag_9_C5_sub_index,Lag_10_C5_sub_index,Lag_11_C5_sub_index,Lag_12_C5_sub_index,Lag_13_C5_sub_index,Lag_14_C5_sub_index,Lag_30_C5_sub_index
0,0.38077730443341357,0.3756197235620602,0.3756197235620602,0.37352429105910195,0.3833987124418748,0.350768554346486,0.3515177691448759,0.3408334714354528,0.33795351705986276,0.33795351705986276,0.3184135178495293,0.3398346318076617,0.2858008220780089,0.28342227806721554,0.24914365138998862,0.12765735319806992
0,0.4548960041989064,0.43704125283350614,0.44260531306002626,0.40888870403267213,0.41049488490756264,0.39722829720874636,0.4006477278164746,0.3908322042945786,0.36282284095408895,0.36282284095408895,0.3491940015613871,0.3576483094010872,0.28963577404295976,0.2572775190238579,0.22608667125994372,-0.07398283939728716
0,0.4166447404582222,0.41832496862815205,0.4210798261402476,0.4113164402316777,0.43197527235112876,0.38994460628122923,0.35369989612670705,0.3157905489076942,0.2801945897444119,0.2801945897444119,0.28087278409726646,0.2879286993314253,0.2581268611858527,0.2390885351850436,0.22126664170376772,-0.005766163524840991
0,0.4111848744231324,0.4057777493510698,0.40840308674531856,0.3801647196137418,0.39735857507302724,0.39570836029251544,0.40264607368153,0.3865568547842038,0.36071813841897293,0.36071813841897293,0.35465326258413643,0.3555234659237377,0.33669696299242846,0.3217909248461425,0.30846365881541005,0.06500119820552928
0,0.36719175126608833,0.35367217851837474,0.3567908556773431,0.3304692815627297,0.3534023166884725,0.3708633722574501,0.3525488310154999,0.35502679094296025,0.32084379799231777,0.32084379799231777,0.3064502387017228,0.30128260978790844,0.28801576696294395,0.30217738897644575,0.2899411900877352,-0.04325162969557685
0,0.41722685397767634,0.4107798289459681,0.41577163414077933,0.40924704177981924,0.4394005394844166,0.42745873126527906,0.41056412182132584,0.3707062792166012,0.3204544465219116,0.3204544465219116,0.3204544465219116,0.3305000357473927,0.31723540334521255,0.3036326071029379,0.27847117722229114,0.031211710545374034
0,0.36851074418715124,0.36411509314915524,0.3665223468206827,0.3526677109744134,0.3683565190926175,0.3760662224245449,0.3757284552852302,0.3518921323861388,0.33233947041740686,0.33233947041740686,0.31314051042589897,0.3051656165575977,0.2878370534371793,0.26493169748396045,0.2648762475051599,0.03763343284224136
0,0.41612228061104367,0.4077775632503309,0.41070465478272483,0.40332346292725557,0.4149218433203373,0.38176703777420934,0.3587300603757898,0.3411471598528282,0.3018798339280121,0.3018798339280121,0.3025303174156848,0.31142866269957287,0.30694797799193835,0.27474911442713196,0.24380971220135683,-0.07902030284527106
0,0.5041326446409353,0.4947148858226141,0.4947148858226141,0.4662090958516998,0.4737168690146488,0.45494577565325023,0.37436768480277094,0.3462119674474348,0.327948522776057,0.327948522776057,0.32172031447808896,0.33276561721295167,0.3186501014115403,0.273050777319343,0.2588042576448139,0.018680319028064916
0,0.39955921932472577,0.38457682068602783,0.3921732920590166,0.41246035774650236,0.4288536242789377,0.4277331822058774,0.45209006444862887,0.4400516147110097,0.41414587178494766,0.41414587178494766,0.40770000721737576,0.40748438108029567,0.3940510121914998,0.39189496812454044,0.37902288064218076,0.11160817472822525
