,E1_sub_index,Lag_1_E1_sub_index,Lag_2_E1_sub_index,Lag_3_E1_sub_index,Lag_4_E1_sub_index,Lag_5_E1_sub_index,Lag_6_E1_sub_index,Lag_7_E1_sub_index,Lag_8_E1_sub_index,Lag_9_E1_sub_index,Lag_10_E1_sub_index,Lag_11_E1_sub_index,Lag_12_E1_sub_index,Lag_13_E1_sub_index,Lag_14_E1_sub_index,Lag_30_E1_sub_index
0,0.49216550269712045,0.48369674481247127,0.48369674481247127,0.45766710800053134,0.42882433986877105,0.44303372059504453,0.35536703710028295,0.3498916148312487,0.3340274025251968,0.32901187679494326,0.3202232128438048,0.32218300398834715,0.33861437761118973,0.3033993313123892,0.3033993313123892,0.13655181634641214
0,0.4165311951120832,0.3936811960464883,0.3961999213995,0.3929607297661545,0.3682786115688555,0.388184675463501,0.34223719249323786,0.324983735148275,0.3235148931934137,0.3160905923555062,0.2964584973487116,0.2816736328364108,0.2900941581052091,0.22351105509550548,0.21735391673193247,-0.06514982424852145
0,0.4722214492565843,0.4786586785547803,0.4718593412014023,0.4534509506011939,0.44266797932066065,0.4467621433929252,0.38302208998986137,0.38302208998986137,0.36716887172794005,0.3599542192610393,0.34743742083572293,0.31276448154506903,0.31276448154506903,0.2671332128667528,0.25497294313531266,-0.056532015494266445
0,0.4551809572398092,0.44832393692014205,0.43713553420278556,0.4261974292565995,0.4088804347911326,0.4214368291419553,0.3696441649760483,0.3626023163236766,0.35065415126994004,0.33848957863244833,0.33023253371260874,0.32827746108294636,0.32943590609255274,0.29050301666790046,0.2717052334379396,-0.028876863962369985
0,0.42812929237508396,0.423112733562783,0.41871012976219757,0.42304677464500046,0.42089237834646304,0.4339149883361667,0.3372552765235047,0.33951988590886456,0.3305284021347994,0.32125856929082974,0.3029943519983102,0.2889799678168609,0.304639131882282,0.25763110077949686,0.25763110077949686,-0.01344608450935593
0,0.3844006722807998,0.37453246253468847,0.37712625983718034,0.3654478430742448,0.32852612898336064,0.33687794877994065,0.31335243555204356,0.3217479222931677,0.3017742684206739,0.2814324425128909,0.27649054270557255,0.2641300805812303,0.27236725788526084,0.21102005255527478,0.19773615640087155,-0.006236307191105163
0,0.4647850926923412,0.4648358894884623,0.45340298527282996,0.4485347092525647,0.44333257633568474,0.4467595465554492,0.380654358430898,0.38301376404434195,0.37269850780423097,0.36612080151313325,0.35477473687313954,0.33299147551559055,0.3587881599919604,0.2932043891010773,0.28717853153377926,0.0067201157508201565
0,0.44769472418907896,0.44714815673415403,0.4430146169513699,0.42855882164064524,0.4128769463361658,0.4249599900205956,0.3835185784288704,0.37801788936063985,0.37598516730992215,0.3616619960025585,0.3665884345534216,0.33789809418382954,0.3392975073996398,0.27850825871811496,0.27850825871811496,-0.040555714384427954
0,0.4486693706927688,0.4487429496019502,0.43969554845477327,0.4321329450193466,0.40522752973270626,0.4104221853527162,0.33411243422501025,0.3258447488248146,0.31017430310248073,0.3148185651120458,0.316838481425895,0.2867195931153682,0.2867195931153682,0.26184497934501133,0.26184497934501133,0.05037760928694673
0,0.4488260343553492,0.44084985562629053,0.44328190376777243,0.44666320768439494,0.4322838545185244,0.43147477884857427,0.4061276783041222,0.40876150712085213,0.395364570913158,0.37407242611582253,0.379219104616351,0.3734636871304901,0.3891403969637028,0.35644614328685137,0.3447528671453101,0.13243260849104072
0,0.41206230312747033,0.4077603149893414,0.41037990725628515,0.40017870339336875,0.37176815078606495,0.39738557100656674,0.37512232901990356,0.36361778375756965,0.3546274360344785,0.3546274360344785,0.348226766755687,0.31418613747703367,0.31418613747703367,0.27583090782944103,0.2724135668030354,0.0066301064556148715
0,0.4416366555375603,0.4372065325811206,0.41932090609365286,0.4108690616018926,0.41634376041620513,0.41634376041620513,0.3845814886622773,0.37883423169247105,0.3714379667151892,0.354041965779569,0.36193458899603925,0.3393426486307372,0.3476105229499746,0.2977720462728776,0.2915572969237782,-0.04316641600769676
0,0.3981039224375301,0.38063414525713624,0.37581976610798945,0.36113628933680764,0.3601315679564395,0.3702669909972065,0.3185435475655254,0.3152518278142649,0.28664334197998365,0.2892937152584939,0.28999763255501765,0.22812613986993394,0.23621810649880057,0.17063220253451172,0.164294680800806,-0.04924898641338587
0,0.46647109704842227,0.4542709136586015,0.4566544998483614,0.45491796951621966,0.4360809379378379,0.4611877080694519,0.41300643548065447,0.41245662715328646,0.40201184560800096,0.4004157159753076,0.3762454266733246,0.36431516464434344,0.36560822220945943,0.2925792463978614,0.28111888680369584,0.05173476116215183
0,0.4039243812453688,0.38820198157981584,0.38612188159283556,0.39767452831724037,0.3752490891318485,0.4017174977635253,0.3421596275655677,0.34454460224603295,0.342039648744873,0.342039648744873,0.3376324870064926,0.30905253937824706,0.3265437798818515,0.27655808682867916,0.2702098239692327,0.004207550793189105
0,0.4036214932494705,0.40339190039400963,0.3916622823909607,0.38646237267257494,0.37129574704736745,0.3844490900667201,0.33605409978856693,0.32076011875437677,0.3126003293851325,0.3126003293851325,0.30458283383833856,0.27902675290425194,0.3021350412053163,0.26456888624191544,0.25239649178807705,0.02790542059457386
0,0.4633580725947207,0.45048995674740405,0.44640059863450804,0.44189420754179665,0.41297302593485424,0.42026744159570995,0.3601826984660963,0.3541300694793936,0.3314845269091258,0.3314845269091258,0.31524546965237316,0.30132433648353313,0.3095460842636527,0.2786995980741372,0.2786995980741372,0.1459797252863678
0,0.40103589551059526,0.40103589551059526,0.39645895698168904,0.38855258064082515,0.36958439413250943,0.3809995216083694,0.33739946203053817,0.33159401012302325,0.3057239681284697,0.3085557289009272,0.3093039617777649,0.2865578773359684,0.31165319938403446,0.2652319338145383,0.2652319338145383,0.04325781670086775
0,0.37533071006340396,0.375754387153544,0.3779970530629351,0.3783627845040224,0.36097232719955297,0.37308123950408567,0.3092582813374269,0.31093754770145476,0.29620649847811814,0.2886132016685198,0.27853901051138724,0.26511735139191916,0.2663361342216511,0.18778325449030114,0.18778325449030114,0.06282031096890667
0,0.45351797555728385,0.43956036173817986,0.4253529328269216,0.42056674934463484,0.3949292506836439,0.4244139967504016,0.39873362172376775,0.38123256633513997,0.37127425271583964,0.3626180894159284,0.3576178741921387,0.3081490556326281,0.3242372881044265,0.2358777975830469,0.2233641660973701,0.03249938486446862
0,0.5295061450572125,0.5218200943895319,0.5246421709080172,0.5154503561216396,0.4890791157294494,0.4958017181587456,0.4513560414484323,0.44275851375736003,0.43646161613558215,0.43646161613558215,0.43597765488958884,0.4204538406792082,0.4204538406792082,0.36506260817557307,0.35932453631814754,0.11674730688608166
0,0.39368768148418903,0.3991842187905694,0.38791712698074454,0.3866361141858813,0.34997148186692073,0.3575405120003281,0.31962257066411803,0.31962257066411803,0.3107376497952872,0.3107376497952872,0.3147341916827507,0.27942731959303085,0.2974482816355838,0.2523708273890265,0.2523708273890265,-0.04315389587632452
0,0.4389856738476985,0.4402327991375222,0.4363965376057502,0.42729306252043064,0.388437916854281,0.3983693010821642,0.3314482200351301,0.3141374748411744,0.30340958213463787,0.30340958213463787,0.2996029997400658,0.25172618907480254,0.2539534682945995,0.17068922145040602,0.17068922145040602,-0.1283939999457716
0,0.4288136333426382,0.4251052090814918,0.432783996956702,0.4289393974320316,0.4277103876245768,0.44194583819008154,0.3575430779956656,0.34322422644996975,0.34322422644996975,0.32081352812991715,0.3128687029113479,0.30078188352081797,0.3090936907310572,0.29148020455184304,0.29148020455184304,0.10742315152140448
0,0.4188971626107622,0.41316383219795444,0.40192037838514844,0.42654005231767095,0.41492367937542696,0.41379935312742006,0.3562113837686398,0.34668086076254057,0.3440342239904021,0.33661198223953787,0.3349953942725421,0.32654358880062945,0.3387246047800045,0.28726046982555603,0.28726046982555603,0.03152168572289414
0,0.388443755724366,0.38135245331307877,0.3818121052013401,0.3892964458838162,0.3761933126516305,0.39062114763186945,0.2847817097559062,0.27358489570838973,0.2399837270842019,0.24259233877022407,0.23058666660690705,0.2181980029772056,0.22031104905843452,0.1733277330582876,0.1733277330582876,-0.04530145069389703
0,0.45395943145259965,0.43425246965332265,0.436625317699461,0.4257876261937352,0.41786817399059023,0.4231778079994159,0.38416251535426194,0.38416251535426194,0.3674977739556782,0.3729589061535657,0.36876962256907003,0.3362386833262691,0.34333366410192895,0.3050076579402118,0.2868332505904263,-0.037497683237000506
0,0.4252502781323225,0.40708470719251,0.4022577782265382,0.38409186119271593,0.3609600756176339,0.3870270003933412,0.32150861974787814,0.3158491141013401,0.3144879318299655,0.31705792389560006,0.2921332824497828,0.28565064897757714,0.2938904688723931,0.20614749433241522,0.20614749433241522,-0.03675867788437376
0,0.47648315299950894,0.46003358342904654,0.4558437739898168,0.4429730544912776,0.40777492722710323,0.42082664363894284,0.33799772475697043,0.33484804230746124,0.32820135728243766,0.325835612940076,0.3287548926590083,0.3137551542513568,0.3165666803151339,0.26259748618792234,0.25674273152591787,0.05843504466945189
0,0.40103310873858045,0.4033035000425556,0.39916989793644886,0.3966394098445035,0.3627437766257052,0.37703770111207574,0.31216309959875826,0.3015576840599592,0.29999785039132115,0.29229621840658954,0.299154038616947,0.2614268235650284,0.2784086088585731,0.2447993518826554,0.23805338888726224,0.04841796797547604
0,0.42200921233711275,0.4119227423201227,0.39762701417163226,0.39737709353612355,0.3674584197269055,0.37853174717678695,0.3252670684537162,0.3300879117969268,0.3166532829398761,0.3267781752534224,0.3204599903364884,0.27855043164215965,0.2855654931880778,0.24879601182890418,0.24879601182890418,-0.06237717457271358
0,0.43081715459027276,0.4335288675065893,0.4335288675065893,0.406809426865331,0.3905281864215006,0.3979440786774429,0.32161633608683776,0.3118421392935514,0.29495303514848287,0.29127089589300326,0.2748996724228335,0.22943139658366507,0.24743156330402996,0.2264587433586479,0.2264587433586479,0.02696553348713796
0,0.4633571968459995,0.46495817468892925,0.46495817468892925,0.458252006253483,0.4463485090383859,0.45115636151543514,0.4223255063330666,0.41358154657064,0.3862723763049103,0.3791609977204051,0.3711961011673397,0.3296217887173762,0.33211360868102824,0.2555283609378838,0.24924420575044498,-0.023018988864231284
0,0.3809139036972251,0.3718235854285193,0.3742308558127182,0.35237901268137123,0.3472015267745344,0.3604519089114313,0.3157300007021483,0.3141656734696379,0.3060401874734529,0.29687864037714723,0.28880193936838344,0.27249320991221865,0.28935245546813426,0.24526681231091757,0.23923304470034137,0.011897823451928774
0,0.4599422726548097,0.4586127721143947,0.46104010260800077,0.4634668476804682,0.4399287062827715,0.4449629384250881,0.38307614160562065,0.3822385525867121,0.369377652499623,0.358814581677381,0.366078545354811,0.3231489428305601,0.3256877566506578,0.29912465874914,0.29309372730334166,0.08751666608568234
0,0.39380490762976145,0.38659397500074494,0.3839813382471382,0.3785425922977586,0.3136692010276691,0.3268386406818597,0.28736071126289175,0.29165217243453834,0.29165217243453834,0.2941618109570166,0.2858563682414404,0.24195391744593353,0.2503063244337267,0.23215170742616473,0.23215170742616473,-0.054242769746639594
0,0.4210913088060954,0.4178213176812838,0.4109117378932945,0.4077113459341709,0.381633469597594,0.39626053236960673,0.32743690814225385,0.3317460093178701,0.3236103290600685,0.3236103290600685,0.31105366635867215,0.2842612140069328,0.28543016666791765,0.24468904286210114,0.2261388340350974,0.01546206684172602
0,0.5107270069768705,0.5137601821516677,0.5095410322907993,0.4764813260300705,0.45924183805333163,0.46675089537231884,0.39816702551564126,0.3926047424541781,0.3917011805966031,0.3685589257317521,0.3670547442183774,0.34221516275322456,0.3539157500465881,0.32015079015884146,0.32015079015884146,0.12329036291187696
0,0.4604336870902583,0.4678750339580298,0.46386424552455674,0.4688830825440637,0.4471424985069512,0.4471424985069512,0.37074338969543724,0.3596976068653762,0.34924416179874807,0.34924416179874807,0.3402005405243083,0.30162214069401916,0.30546713543355053,0.29365476111620825,0.29365476111620825,-0.01732125414898026
0,0.44124437983124287,0.43476459452531807,0.432762478918551,0.43642327640619044,0.41626096848647204,0.42443285794929086,0.3802037599118136,0.38279472684169724,0.37502673085595195,0.3705208793949351,0.3687691119628992,0.3523954204793166,0.3596817981218138,0.33592157786300575,0.33592157786300575,0.07327037683969172
0,0.4001790529578322,0.3917178259407101,0.3870978640152824,0.38646952621515257,0.3521924625104323,0.3535274053666992,0.3207916724302959,0.3207916724302959,0.31806243831797115,0.31042354619186796,0.30963485423416554,0.2934769406515507,0.2946446166237331,0.23804357167921586,0.23804357167921586,-0.06403359894027477
0,0.3539971944627049,0.3341169224715169,0.3213479960883716,0.33940841844374137,0.33163029845952974,0.3343219784554542,0.293437823466382,0.287604398420768,0.2858532709366735,0.29079060476925017,0.2957309268736696,0.26652682960819624,0.3012017841332745,0.27585794326987384,0.26965749948359663,0.06278716142033758
0,0.35770218402129283,0.356068898505807,0.34432901600448446,0.3415498119560167,0.3106335002460184,0.31307774932802934,0.2530556706178982,0.24895774808222343,0.24712371499803604,0.23928405921407023,0.2284176536945772,0.23167282210030465,0.24100106753343586,0.16613912300022182,0.1598579936966096,-0.0878825492420968
0,0.4635051552419685,0.45677465285218244,0.43851229740240655,0.4235764436613424,0.39918484596884407,0.39931977529600404,0.32710248259583874,0.3180417289050518,0.3150898588635827,0.3177677728578155,0.3187443421709286,0.3018756042893498,0.3173027810474799,0.24319164318678319,0.23137213138310145,0.011045610689667563
0,0.43573521078135447,0.4273631750515182,0.41347113387957896,0.4040531465229362,0.3877236583334706,0.39801562226070775,0.32478025236749125,0.32710768515488026,0.3256670065008374,0.3256670065008374,0.3285411362906854,0.31452542551946316,0.3157875277356587,0.25084000724032185,0.2445490617443856,0.036843816821303235
0,0.4403871525746969,0.43725302072068833,0.4302649528449796,0.3899320703295574,0.35495435342940573,0.3700555787326885,0.3157717400851405,0.3157717400851405,0.30506593563140655,0.30506593563140655,0.3021592881390078,0.2884633068764124,0.2896368605895171,0.21626027809516668,0.1979685558146199,-0.02049111628699795
0,0.40840880632429055,0.3836725980589172,0.3836725980589172,0.3920146903497465,0.36175772304562365,0.3732698233837033,0.3215536761577638,0.31786665923808904,0.29681686418291636,0.2890062092033765,0.2838624705813569,0.2739846061841025,0.2739846061841025,0.179479428069041,0.179479428069041,-0.010696697457454283
0,0.4099385588080134,0.3975768465227677,0.40069929443440816,0.3958215781642369,0.39505873378796924,0.4013780419683026,0.33423514695167905,0.31224877699175896,0.3034719970382297,0.29566837651416583,0.2851160647171043,0.2544821824611044,0.28649305128500846,0.22072306527630922,0.20802332665423084,-0.019465185284645452
0,0.38570752569105476,0.37280904934543224,0.37280904934543224,0.3412877468311786,0.3176314535768366,0.3188681998188945,0.2612221939973758,0.2592463724664294,0.2574627807498431,0.24962054442134554,0.2497092660027832,0.2316135340997044,0.26086476478322174,0.2505730324627941,0.2505730324627941,0.03520645734306223
0,0.47159732889744777,0.46604381229689734,0.45937292913849803,0.4608505574903292,0.43919923800880517,0.4396682169561468,0.3812933423299139,0.38347131851291427,0.369340902832574,0.35930946727255575,0.346678847659773,0.34433508693983494,0.3538484372838682,0.3008948404352852,0.3008948404352852,0.05827875721730694
0,0.35702622508555454,0.3339894467759287,0.34194192971928905,0.33727151227792557,0.3018991464687274,0.3166896067531694,0.24850477144302613,0.2544535943509775,0.2452048496802202,0.2452048496802202,0.24088767492996907,0.21596589561427385,0.21697043169628985,0.1735486658926084,0.1735486658926084,-0.05475719248204407
