,C2_sub_index,Lag_1_C2_sub_index,Lag_2_C2_sub_index,Lag_3_C2_sub_index,Lag_4_C2_sub_index,Lag_5_C2_sub_index,Lag_6_C2_sub_index,Lag_7_C2_sub_index,Lag_8_C2_sub_index,Lag_9_C2_sub_index,Lag_10_C2_sub_index,Lag_11_C2_sub_index,Lag_12_C2_sub_index,Lag_13_C2_sub_index,Lag_14_C2_sub_index,Lag_30_C2_sub_index
0,0.5155112559248259,0.5300690598363549,0.5337974712758362,0.5431743041989885,0.5447811206389457,0.5376507199620296,0.47021771666729706,0.4760790700652857,0.4805059894051199,0.46629599606620586,0.4502721420075519,0.4438113149113139,0.3988639150956834,0.3596883500137766,0.3455350912815299,0.24077348566721923
0,0.5132235277619468,0.5370596571951051,0.5400145167136843,0.538344576705551,0.5405572586675091,0.49974519325207595,0.4849048583656831,0.47882350829339826,0.44849507932739824,0.4283186565584744,0.41865817534443484,0.4198200863039728,0.39904615896353524,0.34095154122560456,0.34520169827937386,0.021278179843503463
0,0.530506725692771,0.5566447348154634,0.5700070418534597,0.5674642592211523,0.5670090671965714,0.532252446876567,0.4684225602580316,0.46310360219919094,0.4370983446673071,0.419270286283341,0.40950651003240635,0.3908441219690884,0.3730566166891971,0.31324859544809736,0.3009465273424113,0.009327398224635132
0,0.49643665410820037,0.5153926345243024,0.5232200615397288,0.5187702687776223,0.5280347931056669,0.49523391367106545,0.44024039925745667,0.4374141475673451,0.4092936863787035,0.4029587357911878,0.40110526943375713,0.3901450464277711,0.36506977735629415,0.36292198153885974,0.3600344273142016,0.11682558775303427
0,0.49181112821804424,0.5077430640038234,0.530926187310356,0.536812282412888,0.5450721929122645,0.522882768393309,0.46524318891275585,0.4720596623791322,0.4608353896887291,0.4481803970178655,0.4451483648738995,0.4365675358300054,0.41245621399811133,0.37531950682781395,0.38175978865123966,0.029874226456981436
0,0.5251415130702373,0.5516504499403013,0.5575670151334223,0.5531228676042746,0.5650603619544475,0.5220025074909224,0.4734907812978485,0.4718789273873789,0.42487488183781197,0.42487488183781197,0.4071589084691442,0.3970459110973622,0.3774658410054722,0.32290313599454745,0.32376895271716327,0.06606145214418503
0,0.5350053631414295,0.5392205216540721,0.5535386005405369,0.5590137905694279,0.5614003470076615,0.5256249303218222,0.48004298029323544,0.49080798314799917,0.4984581517588997,0.4825583099372764,0.4688103736809541,0.46147055852109103,0.4557301355911711,0.39651922830998976,0.39515194194442993,0.11282300277192327
0,0.4985409335208274,0.519095420008319,0.5289392938301635,0.5280799112036322,0.5246116155880587,0.4976599525207394,0.4557974149641188,0.44707144609418276,0.4363202745229505,0.4303785324444718,0.42394191978905876,0.4187358170224005,0.3887422135461178,0.3554436160560293,0.35166488096632204,-0.01359612901841348
0,0.5969662662474565,0.5908103640198884,0.5941661980295835,0.5876688311982441,0.5882475035493322,0.558243764694036,0.49401295462688444,0.48304174008571177,0.4572194903213326,0.44562696922631695,0.42654583630541126,0.4204348983020249,0.39775449229325466,0.33993270587801755,0.3279628589451899,0.0889172218315583
0,0.5127327724614229,0.517476186225112,0.5222610754994502,0.5257794990648792,0.5327658115347008,0.5079805391892138,0.4748182084732508,0.48090549281248596,0.4714843356438322,0.46030961084961325,0.4482997689705121,0.43683073426761765,0.4134123345017066,0.39924077107126266,0.4043758176136158,0.17950333362090684
0,0.49564992772359373,0.4972894783448682,0.504427492165293,0.5113202507905658,0.4889271317838362,0.444462260230166,0.4081647280017682,0.405855979179987,0.38946435790450673,0.37666786404575814,0.36328779350235707,0.3562859584535764,0.35967087289992167,0.34456614887851206,0.34078657669866,0.023656614305941643
0,0.48937292691899736,0.48582707169862116,0.4999501550079382,0.5019462160804102,0.4983982463764491,0.4640943434416371,0.4459982894288922,0.44445089998065923,0.44109269146400765,0.4295546257113686,0.42044978282564566,0.4223735440754241,0.4058785880578644,0.3762092730668673,0.37936999675766453,0.10106346597315467
0,0.48918917479570156,0.4908646333246475,0.4990468901994443,0.4987503673629578,0.49706270720950735,0.4885671226721863,0.44376550013266225,0.43422034408112914,0.40955098016100266,0.3886662632474933,0.37935997269178884,0.3742125027512233,0.3548268565213292,0.3237359212401077,0.3380094092894109,0.08030118829174862
0,0.5673229434182745,0.5931873982115136,0.5927376437911595,0.5913956922481577,0.6007981459276572,0.5804882575102989,0.5510986195175002,0.5488719899805325,0.5448829979605049,0.5268676567777923,0.5228401043739558,0.5117886674719915,0.5002225961122695,0.4192578349263271,0.41927172224247433,0.14318004351953104
0,0.45724208977294906,0.47972554755769325,0.4872025782113247,0.49040721908243917,0.49167105341178385,0.47986591254569544,0.45182557873499096,0.46179016979254417,0.4631769413485048,0.44483000315184834,0.44112058912625135,0.4228110434213184,0.40795024877457053,0.36031316206570124,0.34940629325609246,0.1168325869055386
0,0.48110850500608476,0.48874573985637015,0.4870167023949124,0.49206474097629593,0.49645333191152424,0.4687139164856109,0.4712687291016215,0.492094757765699,0.4645004604395665,0.4390105127333733,0.42850784810151044,0.4230051147872497,0.4031214916380798,0.3884842390524001,0.3952517308813417,0.17975952953924806
0,0.5172625103550087,0.5191598230621255,0.5278341687400382,0.532069237084551,0.5327392064631561,0.5116620207156186,0.48758038131469816,0.4654249099977478,0.47241806135666525,0.46667837102530024,0.44243971577337265,0.44060055056386904,0.39704137224876457,0.40000526398456093,0.41646620904875303,0.2132706308390987
0,0.45833248203084465,0.48364177716617096,0.4850689471456773,0.4825827779952041,0.4753554212505247,0.4462112872464743,0.42113620524790607,0.4158736567822851,0.392902302462191,0.38764824310250523,0.3956999201991924,0.3986262958700887,0.37828750493205876,0.35613682455861284,0.34998435037893066,0.11869876401904882
0,0.5344399196358491,0.5342259087407765,0.5440927077150236,0.5421140377837161,0.556142099727895,0.542369985129748,0.4842935847160659,0.475732871208244,0.4660087835830119,0.425814678218502,0.39439276087948033,0.39409710728906117,0.3783122010815638,0.33944022854115025,0.32522439610349746,0.09551701275409287
0,0.5251031829148624,0.5460667026821631,0.554191320250344,0.5584985587774157,0.5581475544840008,0.5306597306206049,0.5109688884388374,0.5199898457537401,0.5145320140128979,0.500480878936079,0.4935926744809304,0.4891916134743577,0.46785492788154354,0.3939095414326657,0.3874877688378275,0.11568628522541553
0,0.5858216858126998,0.6069492622114433,0.6123156922979995,0.6194298684851561,0.624772786883051,0.6201504344275892,0.6041485049427958,0.6055671764465065,0.5802331504146997,0.5691421911039269,0.5664546896381075,0.5677893431560349,0.5425531112275177,0.5118139665242264,0.5117509426091208,0.16897258794658498
0,0.47537521867922855,0.5124115842003036,0.5158211755295653,0.5155620689934298,0.5087755931703661,0.4746232233167439,0.4677554254851251,0.46785022995197384,0.4377002920200959,0.41814559747426266,0.4144010697433658,0.41199197381984215,0.37696386977234997,0.3522004801973485,0.35324065617593325,0.03817696863528411
0,0.5722141130745645,0.5880566580039733,0.5912744305903282,0.590940995099237,0.5847142102989267,0.5630620568098161,0.5297615674574879,0.5272026363941673,0.5187477612835967,0.48471415400483564,0.4750789461068646,0.462755091067545,0.4188683704196114,0.33907440108208464,0.3390844593076792,-0.019918356804272532
0,0.54209704150283,0.559173438644261,0.559173438644261,0.5581404037481937,0.5668871559991348,0.5490979320360062,0.47688595092210045,0.4785423813090007,0.4640040648128045,0.4457491276047097,0.44257367734918773,0.44388348796390853,0.41630559060848965,0.3701977917369246,0.36528691777288985,0.1368865699672791
0,0.4831775962868621,0.5217985304337858,0.5247640593111369,0.5274622689656657,0.5404839380737583,0.5247854327092648,0.4832803415719622,0.4821527596715494,0.47960773962727465,0.4556318789714808,0.44176873182881754,0.4388899209550881,0.4102277967281907,0.3485081231716824,0.35554566079326433,0.12668160378747542
0,0.4625010265888933,0.4957218347157021,0.5089874018188293,0.5082805630907586,0.5087610181627078,0.5066576126891253,0.4529140396809281,0.440148260633687,0.4344706245700823,0.4214444478158394,0.4165030773208378,0.4165030773208378,0.3995845750268696,0.3499730034203343,0.342819183513992,0.07375066221047674
0,0.50875157849104,0.5131581175435074,0.5187873148956845,0.5190408475893288,0.5158327992481344,0.502690683397626,0.4752626098030881,0.48636863033088656,0.4749851913164726,0.4433833905384531,0.4375551622651019,0.4375456702465679,0.3989114864285857,0.39590009136253757,0.40376782247028997,0.06500985439616834
0,0.5363287751308297,0.5309449284953252,0.5506963854351693,0.5519064545755653,0.5513660961918296,0.5327082214663689,0.4928178642453261,0.4888585288449654,0.4750709746073483,0.43354511611257984,0.41114379376308946,0.3884159077426429,0.36452543433916457,0.2889705646756634,0.2676893586530192,0.015343029680751562
0,0.53248719141979,0.5423240932196584,0.5529485505314709,0.5551500752464026,0.5517174951682905,0.5177368880379554,0.4769741706141518,0.4749632708544873,0.47022587804188826,0.46471983364599817,0.44051148428589415,0.44143286348055816,0.40656684554690875,0.3608874122629629,0.3537610097136449,0.10577486726944754
