,C4_sub_index,Lag_1_C4_sub_index,Lag_2_C4_sub_index,Lag_3_C4_sub_index,Lag_4_C4_sub_index,Lag_5_C4_sub_index,Lag_6_C4_sub_index,Lag_7_C4_sub_index,Lag_8_C4_sub_index,Lag_9_C4_sub_index,Lag_10_C4_sub_index,Lag_11_C4_sub_index,Lag_12_C4_sub_index,Lag_13_C4_sub_index,Lag_14_C4_sub_index,Lag_30_C4_sub_index
0,0.5566739735217792,0.565369218997873,0.5631899901958094,0.5637844670337233,0.5535922446363785,0.5601141084456958,0.4791906905993371,0.4801545548470583,0.4933618836981813,0.4755860865254139,0.47348698484992147,0.45895443459239466,0.4608822205545083,0.4127450948398489,0.40429403342651804,0.23693334053664591
0,0.5400177642906635,0.5429595308756711,0.5476308749026326,0.5436741504870881,0.5467611075343223,0.5536413225889996,0.5245852920556795,0.5201764214008877,0.5183923970104817,0.49739867320835707,0.4949825482468127,0.4810842867476827,0.4649952153563264,0.37908026400677525,0.37410965579965233,0.020740074593394938
0,0.5900127695917144,0.6094146987550112,0.6122109413876672,0.6131867426120091,0.6026246058601841,0.581647160593062,0.514994534148875,0.4991465999957063,0.501236821737784,0.4756355295439109,0.47112902939018925,0.46775294266209305,0.45620721340808884,0.3941270474012297,0.38682855977463393,0.04145091702881997
0,0.537346654452221,0.5265130951954234,0.5294447278199177,0.5272700668604148,0.5238725345792855,0.523795682053063,0.48355417734658096,0.47834244522287445,0.4679520693275143,0.4643815475490828,0.46017468001470774,0.46017468001470774,0.4564120287216214,0.417025961188583,0.40074102355310115,0.09151385433579605
0,0.5182222779523017,0.5226097090166641,0.5189603928892778,0.5153324724359076,0.5215915774800757,0.5260233109908791,0.46298769538995244,0.4626100311867227,0.457525227961888,0.4447906938212993,0.4409907456299232,0.44331435921166656,0.4489202199576851,0.4215980953118255,0.4187969472740046,0.04824592351853822
0,0.5413049074678226,0.5550104230929132,0.5559927583084239,0.5553546080882655,0.5468412399548513,0.5564877730919041,0.5161705113302246,0.5091039720001879,0.4972682984894707,0.48038000857479846,0.4779173842263971,0.4749597522942691,0.45768688619089437,0.3607152120699758,0.35435116591464466,0.07806467155408384
0,0.5490109520275738,0.5556714748903496,0.5624131456208677,0.5636438179908463,0.5585662933390833,0.5621034528828841,0.5284444991869993,0.5207963617637011,0.5144241833737244,0.5016043000244321,0.4947598335797335,0.4947598335797335,0.5032843726037483,0.44423696641586297,0.4222633209737477,0.13348276063723785
0,0.5679639696218554,0.571446363337743,0.577289117314581,0.5783075693885095,0.5783075693885095,0.5669959504961868,0.5127527203401432,0.5090713271468135,0.508859741755657,0.49359219832573015,0.48793971329417896,0.4868698254689917,0.47767525125252996,0.41396708647362057,0.4098146154733411,0.024151880916133062
0,0.5701847986408922,0.565969740091431,0.5732041055984529,0.5733226856865146,0.5632751286497408,0.5550861695989383,0.4894942704765107,0.47889537399008764,0.493088421559568,0.4720983020302008,0.4669513757808718,0.4688539507114734,0.46284865623789617,0.4050755657949678,0.3871080939793412,0.10011041213764169
0,0.5423015704000759,0.5456233497961344,0.5463500281198539,0.550543641989266,0.5495374097865193,0.5508875536032346,0.5113613165695912,0.5198328879605159,0.5020266289386593,0.47957437820161664,0.47452224935064197,0.47822567805933475,0.47473359831470124,0.440522925590237,0.4427759842596696,0.20172785907698437
