,H3_sub_index,Lag_1_H3_sub_index,Lag_2_H3_sub_index,Lag_3_H3_sub_index,Lag_4_H3_sub_index,Lag_5_H3_sub_index,Lag_6_H3_sub_index,Lag_7_H3_sub_index,Lag_8_H3_sub_index,Lag_9_H3_sub_index,Lag_10_H3_sub_index,Lag_11_H3_sub_index,Lag_12_H3_sub_index,Lag_13_H3_sub_index,Lag_14_H3_sub_index,Lag_30_H3_sub_index
0,0.4316540787353251,0.4338991609969983,0.4037640051800215,0.4037640051800215,0.4200463725632582,0.42694299687316983,0.4017215414159833,0.40839389993149766,0.4162948355609876,0.41516979662487186,0.41516979662487186,0.43125535690924977,0.4251443919695777,0.380000734317275,0.41439076787235135,0.27123893875148725
0,0.42003257056019266,0.4209691007957818,0.4158128945337105,0.4158128945337105,0.4279420013059896,0.4299163159423459,0.44221292736547546,0.44292453938112236,0.4467754440370607,0.45129311297405666,0.44947648658932804,0.4511584250965716,0.44738215210731397,0.40238172793811644,0.42498910042737137,0.24748758840627097
0,0.3845218306123532,0.38339350785064286,0.3853576268297883,0.3853576268297883,0.381371704820196,0.37336477959558073,0.35141431824621294,0.36763320306188774,0.3788290473572779,0.38633502160726324,0.38633502160726324,0.3902498689939173,0.3929502785914397,0.38761004528579396,0.39445042824217436,0.21731369628674052
0,0.43451796592509445,0.4368098524272327,0.43917651914371264,0.43917651914371264,0.44676295694546353,0.44676295694546353,0.445652861113972,0.4517810251276081,0.45782829409519765,0.45486760989133007,0.45486760989133007,0.4519880618174317,0.459500924148929,0.44358288409921176,0.47586908425406926,0.277382817595984
0,0.4794414911462771,0.47934762610271703,0.4792846469106357,0.4792846469106357,0.48306805174647877,0.44490201391735107,0.4118016912802568,0.4120731428079566,0.4141418986619432,0.4112847782138784,0.4112847782138784,0.4327738592358133,0.42681914041567587,0.3938905834632631,0.4066492969400921,0.1805742978526242
0,0.4809722034447626,0.48893782865032925,0.4738002330092374,0.4738002330092374,0.48594127286481553,0.4793322130215378,0.4561464668804419,0.46901597562954406,0.4710953146578362,0.4710953146578362,0.46912133230007824,0.47399541734830164,0.4790341075139524,0.43493756265173955,0.44866938851896443,0.29813784788680997
0,0.43857302163667217,0.4604796630572376,0.4604796630572376,0.4604796630572376,0.4724024182497106,0.4550829790062289,0.4093027050901786,0.4139101622817551,0.4184140240294351,0.42294099327352114,0.42294099327352114,0.43758534033358887,0.43532148694885586,0.4201848957341204,0.4470088347493343,0.2996479874128802
0,0.48633242326621556,0.4848776605574845,0.4853802127189186,0.4853802127189186,0.49507354126220626,0.48397201242603444,0.45041943507819787,0.47149330137199413,0.48725265578555,0.48725265578555,0.483781407961783,0.48909009553314586,0.48664345201648146,0.4527205277424189,0.46759783603109945,0.23835386494111996
0,0.4245716356429452,0.4208198513181287,0.410501291872421,0.410501291872421,0.412797401589841,0.4204761018068681,0.381193409176022,0.3902931040287897,0.39086725566916913,0.39086725566916913,0.39086725566916913,0.3895470262444185,0.39106443349618675,0.3682276854465191,0.41062823630294404,0.3323444639071991
0,0.5092801132640403,0.5062799556779898,0.489776184227542,0.489776184227542,0.4944241297193918,0.4848804561638657,0.4833236919367373,0.4921079221488069,0.4902183702408307,0.4902183702408307,0.4884307674988973,0.5039235474942838,0.5079553584199057,0.47940990998847055,0.5042954179614024,0.31165287296775207
0,0.45877903843343465,0.46082497887989976,0.44861830345909054,0.44861830345909054,0.47386999079839975,0.47386999079839975,0.4531546962925245,0.4581053640230349,0.46006322815223183,0.45827482367011485,0.4545363061120081,0.4493226238766337,0.4493226238766337,0.42644481916644883,0.43104326574226187,0.22892792388598432
0,0.4235639234723804,0.42196465530078636,0.42196465530078636,0.42196465530078636,0.427249557248396,0.4194010433772525,0.42242960329434925,0.4314912152639426,0.4263247612365866,0.42361371970363076,0.4219467289299848,0.42165583005815,0.4194435919711705,0.371608925438515,0.39715822355553554,0.27201930168689503
0,0.47899305955305854,0.4829818846092168,0.4825250080205938,0.4825250080205938,0.49823917319885264,0.5015915660020082,0.5081978596908963,0.5139873874525532,0.5170185205092046,0.5095118206056645,0.5095118206056645,0.5119787050161816,0.5152893710775914,0.45272244263416983,0.47571507639440863,0.37520896581130087
0,0.4650296701562075,0.46107227148914637,0.4560767372765924,0.4560767372765924,0.47730813329808314,0.46366495799786833,0.4565619053053304,0.4675031444419174,0.46922621867887265,0.4739678997567548,0.4702902655373073,0.4726606220829546,0.47792556588664825,0.4509170545431287,0.4651954863334143,0.35299522825926044
0,0.43470904376878017,0.4328960674109627,0.4181163582661381,0.4181163582661381,0.4386844636061034,0.42409297234067206,0.38119215151333724,0.3988440732482715,0.4064979459186162,0.41531390790075523,0.4134817740628892,0.4259206780082541,0.4259206780082541,0.41461277360029086,0.4509560265875597,0.3502554400696312
0,0.3962725935092234,0.3962725935092234,0.3755994653113489,0.3755994653113489,0.3811099052641079,0.3861535600617454,0.378580939014463,0.388984260957327,0.390886256479817,0.3843549731125977,0.3843549731125977,0.40140413607433667,0.41186871223197663,0.384606985338959,0.41517846115749646,0.3239460839747837
0,0.41359192872017825,0.4117988287278198,0.41418108510103335,0.41418108510103335,0.4250049083253364,0.4280788784966307,0.4134731031299943,0.42743952492343407,0.4282436632093481,0.42339503581776244,0.42339503581776244,0.4324544402331242,0.4342064073198997,0.41757321450975454,0.4532155625040849,0.4112575122865119
0,0.40643582994434163,0.4026773035820125,0.39960127156194825,0.39960127156194825,0.40722318045920514,0.40919766455429285,0.3637129163075473,0.36564168132439306,0.3756971684738428,0.3756971684738428,0.37203283590025765,0.3804827628059482,0.3843082428133436,0.34000432117474927,0.3784011758603448,0.2588474417814305
0,0.4465809803767488,0.45867472839711293,0.443767692878567,0.443767692878567,0.4647533960940952,0.47452076525592335,0.42534766054736634,0.42891628397921994,0.43650851346202685,0.43262482147475456,0.43262482147475456,0.4191784764204237,0.42796010384130245,0.42093343655307036,0.4367316857448313,0.3612774259837348
0,0.41497000215983554,0.41861294564200097,0.40309317152149676,0.40309317152149676,0.41916053827584493,0.41115542341055766,0.39357565533392364,0.40553596021399824,0.4096773328014068,0.4186626563978233,0.4186626563978233,0.42276141820604063,0.4235528002390356,0.36939479260774866,0.39177992277534957,0.2942706420618974
0,0.4934154910959923,0.491936315964307,0.4848956516336232,0.4848956516336232,0.4926021951796839,0.45801732798379746,0.42321561963138843,0.43131003678897395,0.42937420679230465,0.4309052343553974,0.42755573420368975,0.42602726941239555,0.42602726941239555,0.4029803483615385,0.40403307843121694,0.29334675219310885
0,0.41458495861929345,0.41541329532181,0.40280958630569624,0.40280958630569624,0.4213806911994089,0.4222243912963399,0.4363127578036097,0.43796810054203716,0.43811920832742146,0.44247146129770365,0.4388385348420426,0.456675286601804,0.460027354933178,0.44483183607642957,0.44336342867625234,0.27817065639022626
0,0.4986700292997018,0.49839870348898724,0.4886471649218412,0.4886471649218412,0.49876961174988976,0.5051194476646413,0.44939327645775107,0.4655092824018086,0.47086688811788857,0.47290308881000764,0.4710298878784689,0.47223662515609305,0.4786576223789289,0.42151579416868495,0.4332476710164067,0.21346265487955793
0,0.42900548181509407,0.41445847029068367,0.405354066711103,0.405354066711103,0.41380504090801096,0.410621180029115,0.33574024223236915,0.37159829940891637,0.37231266569251953,0.3703295664717945,0.36848778081388583,0.37085117667247286,0.38745487693221214,0.3538296466745022,0.37972521560409156,0.2479457377348967
0,0.4310419241848814,0.4385543384506457,0.42611734427783304,0.42611734427783304,0.43411012229253254,0.43555894722385946,0.3942795109010045,0.3960305594764704,0.41206825633122784,0.4209067082131014,0.4209067082131014,0.42325292865104486,0.42325292865104486,0.3928173188015316,0.41465862759765093,0.3425241953770879
0,0.4104783222671094,0.41279253408873073,0.40027280002686855,0.40027280002686855,0.4100274565862839,0.4162876371941633,0.34981470073228155,0.3495598775500933,0.34963260721372313,0.36022367938169403,0.35846429334071805,0.3527226392486961,0.3632447745121091,0.347820422372627,0.3811173283307959,0.2781383413069307
