,C1_sub_index,Lag_1_C1_sub_index,Lag_2_C1_sub_index,Lag_3_C1_sub_index,Lag_4_C1_sub_index,Lag_5_C1_sub_index,Lag_6_C1_sub_index,Lag_7_C1_sub_index,Lag_8_C1_sub_index,Lag_9_C1_sub_index,Lag_10_C1_sub_index,Lag_11_C1_sub_index,Lag_12_C1_sub_index,Lag_13_C1_sub_index,Lag_14_C1_sub_index,Lag_30_C1_sub_index
0,0.5085186957620946,0.5239946168214769,0.5239946168214769,0.5241074371956229,0.5095427540353427,0.5289149216798348,0.5052780307352137,0.4990212537296457,0.49542369129203806,0.46623789768343216,0.46172491242636504,0.44575375789253535,0.4571798132144013,0.43019168813295816,0.4225709720772146,0.2816794644433143
0,0.4929355765046199,0.5260995556304682,0.5281688234881006,0.5287570436152499,0.5393173685527469,0.5739369288546122,0.5799078931407476,0.566307552047328,0.522179380500156,0.5037654437970037,0.5027578809916664,0.4801038916063136,0.4850139236234202,0.43763894669768993,0.4311545191870227,0.033871477643514385
0,0.5138756374272637,0.5392675153129486,0.5395675534648119,0.5430389557749747,0.5285336527569988,0.5211049535538721,0.5006232484464315,0.5006232484464315,0.4681504483514335,0.4681504483514335,0.45146948200395753,0.43563839967574386,0.44557256136593654,0.41264663783618916,0.4025159098151567,0.06341846202940096
0,0.4848121967679982,0.4963502775876076,0.5001190077666422,0.5018697796847709,0.49899483126555483,0.5522445457325987,0.5400599055143666,0.5326859919745806,0.4722073903087304,0.4722073903087304,0.46236218080297237,0.47236765591942753,0.46960675654612866,0.45486851994958094,0.44326764664368284,0.1373053725158696
0,0.4939418127421132,0.4872709852043891,0.49557794795557136,0.4968987442773455,0.5129684675875162,0.545236810099123,0.5194565853895006,0.5121641667192802,0.4759252158984667,0.4693489474555682,0.4596074714936016,0.4607548144373626,0.4684830608421975,0.44582905912537296,0.43837661330002436,0.06766636313314583
0,0.532682749772534,0.5449851052073836,0.5433881711451597,0.539473885955269,0.5297835116965831,0.5488348418132412,0.5302972500014586,0.5194004315326878,0.48649571882389103,0.47612176519126714,0.46667841389135906,0.45124105726541114,0.4538799298974653,0.3916743370255844,0.38640486792980727,0.08643926890577455
0,0.5492272611900533,0.5476341882873115,0.5512912426553005,0.5479423015147618,0.542382212897955,0.5670150790036047,0.5418269137523851,0.5258865053340173,0.5119756166912159,0.5066948707043795,0.496715971893572,0.5041447693839218,0.5290627912251734,0.49775628651161546,0.4864261858046691,0.1428493851776819
0,0.4692076749642258,0.47633533339750206,0.4747928687351584,0.47022075889013487,0.47086202907825825,0.5211317122758204,0.5108396457444545,0.5059242373401758,0.4887553582961687,0.4833187797266564,0.4784547292846379,0.4724771918924525,0.4844181664829271,0.44803179216447103,0.43647940707863825,0.05422174710021807
0,0.60401990652106,0.596924993117402,0.6009157178324959,0.5966054944244015,0.5917414058448695,0.5867226595855737,0.5520786613030867,0.5492505469905204,0.5152234156356977,0.4992625836502877,0.4949603833210243,0.4952061623546468,0.4802234079776918,0.45460219842303395,0.4494699115479085,0.14650311639891048
0,0.47397143883753423,0.5072099158754129,0.5068284801832237,0.5086016794440954,0.5137636578993601,0.5435629817297339,0.5159031506060533,0.5110693437090666,0.47835437958395305,0.4611895481793811,0.4498082490476957,0.4532286156297538,0.4861460012476321,0.46526490398786857,0.45902201858021013,0.22174482337496984
