,H1_sub_index,Lag_1_H1_sub_index,Lag_2_H1_sub_index,Lag_3_H1_sub_index,Lag_4_H1_sub_index,Lag_5_H1_sub_index,Lag_6_H1_sub_index,Lag_7_H1_sub_index,Lag_8_H1_sub_index,Lag_9_H1_sub_index,Lag_10_H1_sub_index,Lag_11_H1_sub_index,Lag_12_H1_sub_index,Lag_13_H1_sub_index,Lag_14_H1_sub_index,Lag_30_H1_sub_index
0,0.44760951185484893,0.4461750749064004,0.4174870190240903,0.42252076880906364,0.42876252920447144,0.43654468933836044,0.4190579787600041,0.47074837198704933,0.4831375590946414,0.472961630340024,0.4650068322385836,0.4752836541173777,0.4849199737822327,0.4742200842586756,0.4875634940813243,0.3360626308407247
0,0.47587800288243143,0.48141218285483095,0.4796174632935369,0.4864367960049698,0.506128976460658,0.49727177665448735,0.5102036530205539,0.519283597353706,0.4980080858564507,0.4924099669467684,0.4902443012668259,0.46769673891700914,0.46769673891700914,0.4542219859840727,0.4743007128248487,0.2024189050801573
0,0.4137603353196759,0.4134954977849737,0.40460960069678586,0.41138192619862685,0.40546266013664184,0.4070307618470643,0.3859123265213884,0.4011379146441312,0.3874096107891327,0.3840127115441896,0.3889432293824963,0.3678822943681008,0.37780807355460777,0.3673681368787797,0.37650502904291777,0.20177210597212494
0,0.44324372061428013,0.4558844237218465,0.45765211641898906,0.4627622910831801,0.4769511495810165,0.4769511495810165,0.45574865117717905,0.4839930125083903,0.45802358666830706,0.44655791035716214,0.44655791035716214,0.4289520015518296,0.43228184713771234,0.42268253428014385,0.45174242960276223,0.26641048492082264
0,0.3942830821028366,0.41082668693700913,0.41876220010082654,0.42389335325364325,0.43102630488094174,0.44524553503925385,0.42621654856200725,0.4682783865578428,0.46111572988450766,0.45542504272392753,0.45217937291354204,0.42599066815353887,0.4332008247659398,0.4370252266686432,0.4360985581140671,0.17766163142460378
0,0.498515432436559,0.5065322465439205,0.5008312112472374,0.5058682830615445,0.5087388552034361,0.5077059178403053,0.4994719214189805,0.5168162972428848,0.4919345863805937,0.4959221162757702,0.4959221162757702,0.46139033157061854,0.464818085623503,0.42495523110283107,0.4358503887138665,0.23125651999530467
0,0.44945837116691184,0.4792520336106656,0.4962143280759707,0.49786046486319163,0.503554099248849,0.5151252831526889,0.48843229405253397,0.5072193714781208,0.46667664125590713,0.4703851090012397,0.475392069491307,0.462085430580047,0.4700063811194903,0.4367933347794654,0.4483518957209243,0.2619294761667362
0,0.3991963348697323,0.4031609206685025,0.3958169474491473,0.4008564701210856,0.40625280753741916,0.40625280753741916,0.3950820891660979,0.4146723634470435,0.4052127561171629,0.40586636834506185,0.40586636834506185,0.3828221390435881,0.39144994459426463,0.36475560271900265,0.3847083618986611,0.16720591603469243
0,0.49718375299168405,0.5045841231701329,0.4958821178941695,0.4993400640144305,0.5088369919493779,0.5004080334350398,0.45615410888009966,0.48904592110490414,0.4704545259845995,0.47157634982172963,0.47639068392563766,0.45816623491783587,0.4652047174249403,0.463063393609813,0.4677326597303413,0.3058684694843299
0,0.451456056311146,0.425556692464334,0.40997176120142304,0.4165203017991013,0.4349435370791842,0.42651902728655583,0.4388122324971571,0.4494973189366899,0.4482867096322335,0.4519033252725793,0.4582289152060736,0.4397474512016526,0.44868011549123105,0.4305789597826139,0.4367066398736989,0.29387735152977634
0,0.48168469883665094,0.4796558813449335,0.4718475497075877,0.4766689756993898,0.47946462473545454,0.4842379393789201,0.46845179327991965,0.48878740297487644,0.4764424005405751,0.466332210075989,0.46796182284558463,0.4452031317463973,0.45358788430499103,0.46772570281971093,0.48551283326088324,0.2412364309286337
0,0.39608379374973485,0.3732171549829038,0.3766116230113555,0.37831057297354637,0.38412845573677534,0.3906752284080234,0.3764101394424653,0.40408128484136363,0.37957628582682607,0.3710658002657683,0.3756598762700319,0.3809892233642625,0.3849017368139238,0.3633745002492991,0.361457477632939,0.2297366821816849
0,0.46343110666420917,0.4602711038762594,0.46330542569904415,0.46330542569904415,0.4689085082410366,0.47839693773611497,0.46569903381058075,0.49626349309340634,0.4883559494093937,0.4792696705183971,0.4816558615884932,0.4561636860228654,0.45783544534854514,0.4467855441411219,0.45803151781261614,0.3054945261756257
0,0.4634950502109096,0.48424977553735266,0.4825864158815506,0.48431903248341923,0.48080894894375925,0.4787838579573837,0.4712501252867648,0.5018704611150285,0.48359313273091337,0.4814170660954068,0.4778727315456939,0.46620359123128635,0.4714967622847654,0.4624145659280828,0.4960576223217856,0.3471123481559541
0,0.4213387468891281,0.3868617189499013,0.3901173627531798,0.4033818272977538,0.4145388362378751,0.4194145763671386,0.39551022232929517,0.40744692425331286,0.3837727620105794,0.38197101537437844,0.3786054447557177,0.36625225006341133,0.3708340306341038,0.377837096189476,0.39870852816270275,0.3465101886619581
0,0.4306160547401073,0.43898865239918744,0.4193792909545503,0.4210604173543089,0.42549562670871177,0.4278707448926126,0.43117249436674254,0.43257538617457214,0.4258674795188719,0.41264055402010996,0.4154401509824836,0.40804932797597604,0.41166891822310775,0.4282784905833823,0.4379502230773681,0.3340762635015302
0,0.4225495847549979,0.40523869346490726,0.4118543929470391,0.41549328098599786,0.4233073889690557,0.4280568787491624,0.41325629422006416,0.45282922607131043,0.4711451333304026,0.46823622565791245,0.46823622565791245,0.45592686705442786,0.45785212332264663,0.48254006171888125,0.49009241111157187,0.36412229932292295
0,0.4482906673729403,0.4478077362630803,0.44508126477341686,0.44508126477341686,0.43550073056972993,0.43550073056972993,0.418328863656674,0.4410958935245802,0.4238144446008002,0.4255717262148183,0.4347131341593794,0.4108641700183282,0.4108641700183282,0.4263188660938044,0.4400881607631821,0.2897093444715938
0,0.3316832483408675,0.3579639347916733,0.3537687894814225,0.3537687894814225,0.3683297596258503,0.3818164333380538,0.3592404986140615,0.3801757510987431,0.3867504372762292,0.3781501401427587,0.36788982343862614,0.335942560943052,0.3428087230156962,0.325247189083284,0.34608054949475886,0.32552187261470666
0,0.5011844145334755,0.49001576874293307,0.47275726518044753,0.4812690857371544,0.48117357659112386,0.479021068193996,0.4626092554812642,0.4859974715486161,0.4755145537986416,0.4786302411503706,0.4812395669042803,0.47323064642092433,0.48356316165405405,0.4308831915975636,0.45019414430336013,0.32022159796058974
0,0.45271279566569295,0.4541767266195326,0.45399574924307,0.4556955916551219,0.4549699126170336,0.4382291004478275,0.44844981105730464,0.4756025304204149,0.5031594777211814,0.49839301740837216,0.5002199613154414,0.48825667412419543,0.48825667412419543,0.48729848935398445,0.49590767293880467,0.33393916796654194
0,0.36883609723385125,0.34688271205742643,0.34041367541667905,0.34217698633534566,0.35737639782259956,0.3611004833064466,0.35191588063617085,0.39398058781466994,0.38887466710531016,0.39494566275725984,0.3915983379351586,0.3883791416794479,0.39783489955277607,0.4047621823440139,0.4199092065547926,0.2894810317439426
0,0.4654724006085901,0.4741122372205406,0.4584915821867759,0.46518210107235525,0.4726237226494213,0.47589097063212965,0.45570580449525844,0.46563233604454973,0.4737565757430203,0.4671298205617026,0.4575365344292535,0.4491521833206762,0.4528502191751658,0.41861099885276165,0.4253254023480945,0.2261070307022533
0,0.4239753522286129,0.41637416695469676,0.40110072740161573,0.4158910367104342,0.42107256163832857,0.4163875890910266,0.37564115696837064,0.40006766886512185,0.41121154227087414,0.413273260156184,0.4194103086117523,0.4220010874368019,0.4405652416569089,0.4210400409428576,0.4386145653099603,0.2758110340934059
0,0.3888727296118967,0.3519278570613664,0.3442251621686534,0.34583400878886306,0.35859847050343113,0.3564345725830288,0.3404916450277236,0.3552733114399623,0.3579583810743731,0.357891016703594,0.3639550272409686,0.3587202684502064,0.3587202684502064,0.358680286142913,0.3666565247818831,0.29134247588772083
0,0.40705850737427157,0.40860906429683785,0.39819596324465284,0.401532266241705,0.40251393578128575,0.41705609846625524,0.37672892512903444,0.4005367279468904,0.3833070715401769,0.37196901772388874,0.37309239208238937,0.3482482386038264,0.3482482386038264,0.34710036018515483,0.35996071820332626,0.23114386149970056
0,0.4363963688733202,0.4405128496785821,0.4259749281326239,0.4377341033908815,0.4522346389525341,0.458659753149506,0.4553352288939317,0.47763108628660117,0.48085253189720006,0.4644134566135442,0.46212431859901776,0.46767020086518624,0.46767020086518624,0.48910370310338097,0.4957551807487975,0.25631006048038235
0,0.4874763332868739,0.48426243417978065,0.48210305367018075,0.4837970992821189,0.47772914303555003,0.4851234564130441,0.443806633358968,0.48980599866558516,0.4975832982316998,0.4981548144561031,0.4898524773915168,0.4747836838231699,0.4867825464439203,0.44599024775626506,0.4663032906671924,0.22927859150847002
0,0.41633714680845285,0.42281799070787157,0.431783333907164,0.4434347314076023,0.4363105274041001,0.44774400655807456,0.40767471585957926,0.43297654262183755,0.42244839218717184,0.41083888164316407,0.4156402185505533,0.3912324360960607,0.40047420078827173,0.3770126524896439,0.39289685452912876,0.2543392731243555
0,0.4365573839123425,0.41066483247951735,0.39885765220077085,0.4020718834826616,0.38857340510674165,0.39497558640251607,0.3813250269909674,0.41952129186407255,0.41666337900786254,0.422683673726739,0.43170349441338735,0.4205022649962963,0.4278320320918605,0.4146351094146547,0.4352773914857885,0.31209188544728583
0,0.4718958057066919,0.4616667159360608,0.47343086998352835,0.4851588264847696,0.4896188136791865,0.4998229652010926,0.46850799595824827,0.48751309424425643,0.467075709947966,0.458976173325102,0.46398687232054175,0.44784706261036666,0.4591073505653723,0.4553404728129306,0.458369189248433,0.21667325197825407
0,0.4668835703196216,0.4659050817494785,0.4645568745729433,0.4679719179866565,0.45451843803171393,0.45609486259911636,0.44810750078095235,0.4940408842503332,0.4921857158669268,0.47962471225346215,0.484341519377818,0.46844486556686293,0.47364900527374815,0.4826560961645282,0.48851960974578934,0.31143893327996214
0,0.43598101396845007,0.41309772919876125,0.4323022952015203,0.43400761197683724,0.43511382836304396,0.440043008095621,0.4376092242480866,0.47263625767756307,0.45404040622319164,0.4531032436182197,0.4461900614256351,0.4364823754966608,0.44491497495334187,0.4065921433658173,0.41863703785830475,0.20731759247027673
0,0.3884177945964533,0.37924029486200894,0.3747908357504176,0.3764534908083903,0.3775355308008777,0.3841257150480163,0.3810609714521782,0.3825011898924507,0.3859367666796006,0.3876660488485301,0.3890803358698646,0.38537172276422654,0.3937820449430086,0.38182623271345545,0.39454641667403045,0.24321504388218507
0,0.4609979406420438,0.46123948947563786,0.4397957115633285,0.4466137256153315,0.45306356657874497,0.43558033209448327,0.42242179910210836,0.46415349272621403,0.45695342317868554,0.457684722412698,0.4504309024874887,0.4381056288387221,0.44285565849652814,0.43531182093625886,0.4547640495797821,0.28634829259537653
0,0.32083768532204104,0.3442713859526832,0.35428486997277836,0.35754167914590057,0.36581585348729884,0.3572350550001409,0.34177429959553857,0.36631964723800214,0.34648330851801595,0.33571183700462104,0.34272313390421955,0.30321372110009803,0.30712938899403086,0.3118181394311569,0.3219739320941316,0.2464133030360919
0,0.3906477101364424,0.38510284392710276,0.37907883129575554,0.3837665523761802,0.3967552990759751,0.40315823858345035,0.4000342887179706,0.43338134887317364,0.414228564715306,0.4211474306076679,0.4211474306076679,0.4198774861812137,0.42374190213556623,0.45489915131059744,0.46788861867144566,0.2811666993056178
0,0.4541518401227623,0.45754681231053396,0.46609559982730403,0.4710028480038765,0.4731305645495932,0.4762134577048284,0.45055538843440507,0.45198904865073514,0.42948882148952433,0.4230671030907996,0.4243971147661542,0.40830675989383425,0.4173231374388864,0.38699448678122594,0.4049667298375352,0.29923321441192274
0,0.4679586245402808,0.4522734097401654,0.45763502682131113,0.464243825547706,0.47180413289871376,0.4815047177968589,0.4249346724611166,0.44703490067994905,0.4322381553770584,0.4426972394999693,0.44129901207156974,0.43668423495010233,0.4508187702623047,0.46123402845452294,0.4671236028784149,0.14461325497067354
